queue,datetime,target
1,2024-02-28 00:00:00,2.0
1,2024-02-28 00:15:00,2.0
1,2024-02-28 00:30:00,4.0
1,2024-02-28 00:45:00,4.0
1,2024-02-28 01:00:00,2.0
1,2024-02-28 01:15:00,2.0
1,2024-02-28 01:30:00,4.0
1,2024-02-28 01:45:00,3.0
1,2024-02-28 02:00:00,4.0
1,2024-02-28 02:15:00,1.0
1,2024-02-28 02:30:00,4.0
1,2024-02-28 02:45:00,5.0
1,2024-02-28 03:00:00,4.0
1,2024-02-28 03:15:00,2.0
1,2024-02-28 03:30:00,4.0
1,2024-02-28 03:45:00,2.0
1,2024-02-28 04:00:00,2.0
1,2024-02-28 04:15:00,3.0
1,2024-02-28 04:30:00,5.0
1,2024-02-28 04:45:00,1.0
1,2024-02-28 05:00:00,1.0
1,2024-02-28 05:15:00,4.0
1,2024-02-28 05:30:00,2.0
1,2024-02-28 05:45:00,3.0
1,2024-02-28 06:00:00,3.0
1,2024-02-28 06:15:00,4.0
1,2024-02-28 06:30:00,4.0
1,2024-02-28 06:45:00,3.0
1,2024-02-28 07:00:00,1.0
1,2024-02-28 07:15:00,3.0
1,2024-02-28 07:30:00,2.0
1,2024-02-28 07:45:00,3.0
1,2024-02-28 08:00:00,1.0
1,2024-02-28 08:15:00,2.0
1,2024-02-28 08:30:00,5.0
1,2024-02-28 08:45:00,2.0
1,2024-02-28 09:00:00,4.0
1,2024-02-28 09:15:00,1.0
1,2024-02-28 09:30:00,3.0
1,2024-02-28 09:45:00,1.0
1,2024-02-28 10:00:00,1.0
1,2024-02-28 10:15:00,5.0
1,2024-02-28 10:30:00,3.0
1,2024-02-28 10:45:00,5.0
1,2024-02-28 11:00:00,2.0
1,2024-02-28 11:15:00,3.0
1,2024-02-28 11:30:00,1.0
1,2024-02-28 11:45:00,3.0
1,2024-02-28 12:00:00,0.0
1,2024-02-28 12:15:00,5.0
1,2024-02-28 12:30:00,4.0
1,2024-02-28 12:45:00,4.0
1,2024-02-28 13:00:00,4.0
1,2024-02-28 13:15:00,3.0
1,2024-02-28 13:30:00,4.0
1,2024-02-28 13:45:00,1.0
1,2024-02-28 14:00:00,5.0
1,2024-02-28 14:15:00,3.0
1,2024-02-28 14:30:00,3.0
1,2024-02-28 14:45:00,3.0
1,2024-02-28 15:00:00,3.0
1,2024-02-28 15:15:00,2.0
1,2024-02-28 15:30:00,2.0
1,2024-02-28 15:45:00,3.0
1,2024-02-28 16:00:00,2.0
1,2024-02-28 16:15:00,4.0
1,2024-02-28 16:30:00,3.0
1,2024-02-28 16:45:00,1.0
1,2024-02-28 17:00:00,3.0
1,2024-02-28 17:15:00,1.0
1,2024-02-28 17:30:00,3.0
1,2024-02-28 17:45:00,4.0
1,2024-02-28 18:00:00,3.0
1,2024-02-28 18:15:00,2.0
1,2024-02-28 18:30:00,4.0
1,2024-02-28 18:45:00,4.0
1,2024-02-28 19:00:00,3.0
1,2024-02-28 19:15:00,3.0
1,2024-02-28 19:30:00,4.0
1,2024-02-28 19:45:00,2.0
1,2024-02-28 20:00:00,2.0
1,2024-02-28 20:15:00,2.0
1,2024-02-28 20:30:00,2.0
1,2024-02-28 20:45:00,4.0
1,2024-02-28 21:00:00,4.0
1,2024-02-28 21:15:00,3.0
1,2024-02-28 21:30:00,4.0
1,2024-02-28 21:45:00,3.0
1,2024-02-28 22:00:00,4.0
1,2024-02-28 22:15:00,2.0
1,2024-02-28 22:30:00,1.0
1,2024-02-28 22:45:00,4.0
1,2024-02-28 23:00:00,2.0
1,2024-02-28 23:15:00,5.0
1,2024-02-28 23:30:00,1.0
1,2024-02-28 23:45:00,5.0
1,2024-02-29 00:00:00,5.0
1,2024-02-29 00:15:00,3.0
1,2024-02-29 00:30:00,3.0
1,2024-02-29 00:45:00,3.0
1,2024-02-29 01:00:00,0.0
1,2024-02-29 01:15:00,3.0
1,2024-02-29 01:30:00,6.0
1,2024-02-29 01:45:00,3.0
1,2024-02-29 02:00:00,3.0
1,2024-02-29 02:15:00,4.0
1,2024-02-29 02:30:00,2.0
1,2024-02-29 02:45:00,4.0
1,2024-02-29 03:00:00,4.0
1,2024-02-29 03:15:00,3.0
1,2024-02-29 03:30:00,1.0
1,2024-02-29 03:45:00,3.0
1,2024-02-29 04:00:00,1.0
1,2024-02-29 04:15:00,3.0
1,2024-02-29 04:30:00,3.0
1,2024-02-29 04:45:00,2.0
1,2024-02-29 05:00:00,5.0
1,2024-02-29 05:15:00,5.0
1,2024-02-29 05:30:00,3.0
1,2024-02-29 05:45:00,4.0
1,2024-02-29 06:00:00,1.0
1,2024-02-29 06:15:00,2.0
1,2024-02-29 06:30:00,4.0
1,2024-02-29 06:45:00,3.0
1,2024-02-29 07:00:00,4.0
1,2024-02-29 07:15:00,3.0
1,2024-02-29 07:30:00,3.0
1,2024-02-29 07:45:00,2.0
1,2024-02-29 08:00:00,4.0
1,2024-02-29 08:15:00,2.0
1,2024-02-29 08:30:00,5.0
1,2024-02-29 08:45:00,1.0
1,2024-02-29 09:00:00,2.0
1,2024-02-29 09:15:00,-2.0
1,2024-02-29 09:30:00,4.0
1,2024-02-29 09:45:00,3.0
1,2024-02-29 10:00:00,5.0
1,2024-02-29 10:15:00,6.0
1,2024-02-29 10:30:00,4.0
1,2024-02-29 10:45:00,3.0
1,2024-02-29 11:00:00,4.0
1,2024-02-29 11:15:00,2.0
1,2024-02-29 11:30:00,3.0
1,2024-02-29 11:45:00,3.0
1,2024-02-29 12:00:00,2.0
1,2024-02-29 12:15:00,5.0
1,2024-02-29 12:30:00,4.0
1,2024-02-29 12:45:00,0.0
1,2024-02-29 13:00:00,2.0
1,2024-02-29 13:15:00,5.0
1,2024-02-29 13:30:00,2.0
1,2024-02-29 13:45:00,4.0
1,2024-02-29 14:00:00,4.0
1,2024-02-29 14:15:00,6.0
1,2024-02-29 14:30:00,1.0
1,2024-02-29 14:45:00,4.0
1,2024-02-29 15:00:00,3.0
1,2024-02-29 15:15:00,2.0
1,2024-02-29 15:30:00,3.0
1,2024-02-29 15:45:00,5.0
1,2024-02-29 16:00:00,2.0
1,2024-02-29 16:15:00,4.0
1,2024-02-29 16:30:00,3.0
1,2024-02-29 16:45:00,1.0
1,2024-02-29 17:00:00,4.0
1,2024-02-29 17:15:00,3.0
1,2024-02-29 17:30:00,0.0
1,2024-02-29 17:45:00,2.0
1,2024-02-29 18:00:00,4.0
1,2024-02-29 18:15:00,1.0
1,2024-02-29 18:30:00,4.0
1,2024-02-29 18:45:00,4.0
1,2024-02-29 19:00:00,3.0
1,2024-02-29 19:15:00,3.0
1,2024-02-29 19:30:00,4.0
1,2024-02-29 19:45:00,2.0
1,2024-02-29 20:00:00,3.0
1,2024-02-29 20:15:00,3.0
1,2024-02-29 20:30:00,2.0
1,2024-02-29 20:45:00,4.0
1,2024-02-29 21:00:00,3.0
1,2024-02-29 21:15:00,4.0
1,2024-02-29 21:30:00,3.0
1,2024-02-29 21:45:00,4.0
1,2024-02-29 22:00:00,2.0
1,2024-02-29 22:15:00,2.0
1,2024-02-29 22:30:00,2.0
1,2024-02-29 22:45:00,3.0
1,2024-02-29 23:00:00,2.0
1,2024-02-29 23:15:00,3.0
1,2024-02-29 23:30:00,4.0
1,2024-02-29 23:45:00,5.0
1,2024-03-01 00:00:00,2.0
1,2024-03-01 00:15:00,5.0
1,2024-03-01 00:30:00,2.0
1,2024-03-01 00:45:00,4.0
1,2024-03-01 01:00:00,1.0
1,2024-03-01 01:15:00,1.0
1,2024-03-01 01:30:00,3.0
1,2024-03-01 01:45:00,3.0
1,2024-03-01 02:00:00,2.0
1,2024-03-01 02:15:00,4.0
1,2024-03-01 02:30:00,1.0
1,2024-03-01 02:45:00,3.0
1,2024-03-01 03:00:00,3.0
1,2024-03-01 03:15:00,3.0
1,2024-03-01 03:30:00,2.0
1,2024-03-01 03:45:00,2.0
1,2024-03-01 04:00:00,6.0
1,2024-03-01 04:15:00,3.0
1,2024-03-01 04:30:00,3.0
1,2024-03-01 04:45:00,2.0
1,2024-03-01 05:00:00,3.0
1,2024-03-01 05:15:00,2.0
1,2024-03-01 05:30:00,3.0
1,2024-03-01 05:45:00,2.0
1,2024-03-01 06:00:00,5.0
1,2024-03-01 06:15:00,3.0
1,2024-03-01 06:30:00,5.0
1,2024-03-01 06:45:00,1.0
1,2024-03-01 07:00:00,1.0
1,2024-03-01 07:15:00,5.0
1,2024-03-01 07:30:00,3.0
1,2024-03-01 07:45:00,5.0
1,2024-03-01 08:00:00,6.0
1,2024-03-01 08:15:00,4.0
1,2024-03-01 08:30:00,4.0
1,2024-03-01 08:45:00,4.0
1,2024-03-01 09:00:00,1.0
1,2024-03-01 09:15:00,1.0
1,2024-03-01 09:30:00,3.0
1,2024-03-01 09:45:00,3.0
1,2024-03-01 10:00:00,3.0
1,2024-03-01 10:15:00,4.0
1,2024-03-01 10:30:00,2.0
1,2024-03-01 10:45:00,3.0
1,2024-03-01 11:00:00,4.0
1,2024-03-01 11:15:00,3.0
1,2024-03-01 11:30:00,2.0
1,2024-03-01 11:45:00,5.0
1,2024-03-01 12:00:00,3.0
1,2024-03-01 12:15:00,3.0
1,2024-03-01 12:30:00,3.0
1,2024-03-01 12:45:00,2.0
1,2024-03-01 13:00:00,431.0
1,2024-03-01 13:15:00,718.0
1,2024-03-01 13:30:00,4.0
1,2024-03-01 13:45:00,124.0
1,2024-03-01 14:00:00,197.0
1,2024-03-01 14:15:00,3.0
1,2024-03-01 14:30:00,6.0
1,2024-03-01 14:45:00,476.0
1,2024-03-01 15:00:00,0.0
1,2024-03-01 15:15:00,501.0
1,2024-03-01 15:30:00,578.0
1,2024-03-01 15:45:00,318.0
1,2024-03-01 16:00:00,312.0
1,2024-03-01 16:15:00,283.0
1,2024-03-01 16:30:00,277.0
1,2024-03-01 16:45:00,4.0
1,2024-03-01 17:00:00,942.0
1,2024-03-01 17:15:00,170.0
1,2024-03-01 17:30:00,1.0
1,2024-03-01 17:45:00,625.0
1,2024-03-01 18:00:00,301.0
1,2024-03-01 18:15:00,385.0
1,2024-03-01 18:30:00,764.0
1,2024-03-01 18:45:00,2.0
1,2024-03-01 19:00:00,198.0
1,2024-03-01 19:15:00,356.0
1,2024-03-01 19:30:00,107.0
1,2024-03-01 19:45:00,224.0
1,2024-03-01 20:00:00,719.0
1,2024-03-01 20:15:00,317.0
1,2024-03-01 20:30:00,321.0
1,2024-03-01 20:45:00,336.0
1,2024-03-01 21:00:00,629.0
1,2024-03-01 21:15:00,202.0
1,2024-03-01 21:30:00,353.0
1,2024-03-01 21:45:00,3.0
1,2024-03-01 22:00:00,399.0
1,2024-03-01 22:15:00,333.0
1,2024-03-01 22:30:00,508.0
1,2024-03-01 22:45:00,590.0
1,2024-03-01 23:00:00,2.0
1,2024-03-01 23:15:00,847.0
1,2024-03-01 23:30:00,1443.0
1,2024-03-01 23:45:00,787.0
1,2024-03-02 00:00:00,343.0
1,2024-03-02 00:15:00,329.0
1,2024-03-02 00:30:00,3.0
1,2024-03-02 00:45:00,4.0
1,2024-03-02 01:00:00,5.0
1,2024-03-02 01:15:00,4.0
1,2024-03-02 01:30:00,2.0
1,2024-03-02 01:45:00,2.0
1,2024-03-02 02:00:00,0.0
1,2024-03-02 02:15:00,4.0
1,2024-03-02 02:30:00,3.0
1,2024-03-02 02:45:00,3.0
1,2024-03-02 03:00:00,0.0
1,2024-03-02 03:15:00,3.0
1,2024-03-02 03:30:00,0.0
1,2024-03-02 03:45:00,3.0
1,2024-03-02 04:00:00,4.0
1,2024-03-02 04:15:00,5.0
1,2024-03-02 04:30:00,3.0
1,2024-03-02 04:45:00,7.0
1,2024-03-02 05:00:00,4.0
1,2024-03-02 05:15:00,2.0
1,2024-03-02 05:30:00,5.0
1,2024-03-02 05:45:00,2.0
1,2024-03-02 06:00:00,3.0
1,2024-03-02 06:15:00,1.0
1,2024-03-02 06:30:00,2.0
1,2024-03-02 06:45:00,3.0
1,2024-03-02 07:00:00,4.0
1,2024-03-02 07:15:00,3.0
1,2024-03-02 07:30:00,4.0
1,2024-03-02 07:45:00,1.0
1,2024-03-02 08:00:00,5.0
1,2024-03-02 08:15:00,4.0
1,2024-03-02 08:30:00,5.0
1,2024-03-02 08:45:00,6.0
1,2024-03-02 09:00:00,3.0
1,2024-03-02 09:15:00,4.0
1,2024-03-02 09:30:00,4.0
1,2024-03-02 09:45:00,2.0
1,2024-03-02 10:00:00,3.0
1,2024-03-02 10:15:00,3.0
1,2024-03-02 10:30:00,3.0
1,2024-03-02 10:45:00,0.0
1,2024-03-02 11:00:00,5.0
1,2024-03-02 11:15:00,3.0
1,2024-03-02 11:30:00,1.0
1,2024-03-02 11:45:00,4.0
1,2024-03-02 12:00:00,4.0
1,2024-03-02 12:15:00,3.0
1,2024-03-02 12:30:00,2.0
1,2024-03-02 12:45:00,5.0
1,2024-03-02 13:00:00,4.0
1,2024-03-02 13:15:00,2.0
1,2024-03-02 13:30:00,609.0
1,2024-03-02 13:45:00,247.0
1,2024-03-02 14:00:00,844.0
1,2024-03-02 14:15:00,2.0
1,2024-03-02 14:30:00,3.0
1,2024-03-02 14:45:00,563.0
1,2024-03-02 15:00:00,503.0
1,2024-03-02 15:15:00,363.0
1,2024-03-02 15:30:00,273.0
1,2024-03-02 15:45:00,936.0
1,2024-03-02 16:00:00,3.0
1,2024-03-02 16:15:00,373.0
1,2024-03-02 16:30:00,363.0
1,2024-03-02 16:45:00,390.0
1,2024-03-02 17:00:00,2.0
1,2024-03-02 17:15:00,341.0
1,2024-03-02 17:30:00,813.0
1,2024-03-02 17:45:00,211.0
1,2024-03-02 18:00:00,412.0
1,2024-03-02 18:15:00,635.0
1,2024-03-02 18:30:00,282.0
1,2024-03-02 18:45:00,923.0
1,2024-03-02 19:00:00,3.0
1,2024-03-02 19:15:00,422.0
1,2024-03-02 19:30:00,290.0
1,2024-03-02 19:45:00,173.0
1,2024-03-02 20:00:00,736.0
1,2024-03-02 20:15:00,5.0
1,2024-03-02 20:30:00,406.0
1,2024-03-02 20:45:00,168.0
1,2024-03-02 21:00:00,135.0
1,2024-03-02 21:15:00,464.0
1,2024-03-02 21:30:00,233.0
1,2024-03-02 21:45:00,717.0
1,2024-03-02 22:00:00,687.0
1,2024-03-02 22:15:00,3.0
1,2024-03-02 22:30:00,1089.0
1,2024-03-02 22:45:00,3.0
1,2024-03-02 23:00:00,519.0
1,2024-03-02 23:15:00,5.0
1,2024-03-02 23:30:00,315.0
1,2024-03-02 23:45:00,94.0
1,2024-03-03 00:00:00,3.0
1,2024-03-03 00:15:00,707.0
1,2024-03-03 00:30:00,2.0
1,2024-03-03 00:45:00,131.0
1,2024-03-03 01:00:00,2.0
1,2024-03-03 01:15:00,2.0
1,2024-03-03 01:30:00,2.0
1,2024-03-03 01:45:00,7.0
1,2024-03-03 02:00:00,4.0
1,2024-03-03 02:15:00,4.0
1,2024-03-03 02:30:00,5.0
1,2024-03-03 02:45:00,4.0
1,2024-03-03 03:00:00,5.0
1,2024-03-03 03:15:00,3.0
1,2024-03-03 03:30:00,4.0
1,2024-03-03 03:45:00,5.0
1,2024-03-03 04:00:00,7.0
1,2024-03-03 04:15:00,4.0
1,2024-03-03 04:30:00,2.0
1,2024-03-03 04:45:00,2.0
1,2024-03-03 05:00:00,3.0
1,2024-03-03 05:15:00,0.0
1,2024-03-03 05:30:00,2.0
1,2024-03-03 05:45:00,2.0
1,2024-03-03 06:00:00,2.0
1,2024-03-03 06:15:00,1.0
1,2024-03-03 06:30:00,3.0
1,2024-03-03 06:45:00,1.0
1,2024-03-03 07:00:00,0.0
1,2024-03-03 07:15:00,4.0
1,2024-03-03 07:30:00,3.0
1,2024-03-03 07:45:00,5.0
1,2024-03-03 08:00:00,2.0
1,2024-03-03 08:15:00,2.0
1,2024-03-03 08:30:00,3.0
1,2024-03-03 08:45:00,4.0
1,2024-03-03 09:00:00,5.0
1,2024-03-03 09:15:00,5.0
1,2024-03-03 09:30:00,3.0
1,2024-03-03 09:45:00,4.0
1,2024-03-03 10:00:00,1.0
1,2024-03-03 10:15:00,2.0
1,2024-03-03 10:30:00,6.0
1,2024-03-03 10:45:00,2.0
1,2024-03-03 11:00:00,5.0
1,2024-03-03 11:15:00,6.0
1,2024-03-03 11:30:00,4.0
1,2024-03-03 11:45:00,2.0
1,2024-03-03 12:00:00,2.0
1,2024-03-03 12:15:00,5.0
1,2024-03-03 12:30:00,4.0
1,2024-03-03 12:45:00,3.0
1,2024-03-03 13:00:00,228.0
1,2024-03-03 13:15:00,1.0
1,2024-03-03 13:30:00,734.0
1,2024-03-03 13:45:00,1082.0
1,2024-03-03 14:00:00,356.0
1,2024-03-03 14:15:00,319.0
1,2024-03-03 14:30:00,2.0
1,2024-03-03 14:45:00,639.0
1,2024-03-03 15:00:00,268.0
1,2024-03-03 15:15:00,533.0
1,2024-03-03 15:30:00,793.0
1,2024-03-03 15:45:00,4.0
1,2024-03-03 16:00:00,330.0
1,2024-03-03 16:15:00,348.0
1,2024-03-03 16:30:00,315.0
1,2024-03-03 16:45:00,223.0
1,2024-03-03 17:00:00,129.0
1,2024-03-03 17:15:00,566.0
1,2024-03-03 17:30:00,387.0
1,2024-03-03 17:45:00,124.0
1,2024-03-03 18:00:00,232.0
1,2024-03-03 18:15:00,572.0
1,2024-03-03 18:30:00,490.0
1,2024-03-03 18:45:00,240.0
1,2024-03-03 19:00:00,779.0
